            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
             [s]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]             [%]

    3.84172e+002    8.12020e+002    6.99827e+002    5.96949e+002    2.15071e+002    1.02878e+002    1.40275e+002    1.12193e+002    2.88951e-001
    3.86203e+002    8.12130e+002    6.99929e+002    5.97079e+002    2.15051e+002    1.02850e+002    1.40250e+002    1.12202e+002    2.90957e-001
    3.88266e+002    8.12183e+002    6.99947e+002    5.97245e+002    2.14938e+002    1.02702e+002    1.40114e+002    1.12236e+002    2.91961e-001
    3.90281e+002    8.12374e+002    6.99873e+002    5.97522e+002    2.14852e+002    1.02351e+002    1.39851e+002    1.12501e+002    2.93967e-001
    3.92359e+002    8.12484e+002    6.99882e+002    5.97790e+002    2.14694e+002    1.02093e+002    1.39626e+002    1.12601e+002    2.95974e-001
    3.94375e+002    8.12666e+002    6.99882e+002    5.97929e+002    2.14738e+002    1.01954e+002    1.39548e+002    1.12784e+002    2.96977e-001
    3.96391e+002    8.12823e+002    6.99873e+002    5.98141e+002    2.14682e+002    1.01732e+002    1.39382e+002    1.12950e+002    2.98984e-001
    3.98453e+002    8.12919e+002    6.99910e+002    5.98344e+002    2.14575e+002    1.01566e+002    1.39236e+002    1.13009e+002    3.00990e-001
    4.00484e+002    8.13043e+002    6.99966e+002    5.98603e+002    2.14441e+002    1.01363e+002    1.39055e+002    1.13078e+002    3.02997e-001
    4.02562e+002    8.13203e+002    6.99966e+002    5.98778e+002    2.14424e+002    1.01187e+002    1.38933e+002    1.13237e+002    3.05003e-001
    4.04578e+002    8.13352e+002    6.99882e+002    5.99056e+002    2.14296e+002    1.00827e+002    1.38650e+002    1.13469e+002    3.07010e-001
    4.06656e+002    8.13444e+002    6.99901e+002    5.99203e+002    2.14241e+002    1.00698e+002    1.38545e+002    1.13543e+002    3.09017e-001
    4.08687e+002    8.13530e+002    6.99947e+002    5.99425e+002    2.14105e+002    1.00522e+002    1.38383e+002    1.13583e+002    3.11023e-001
    4.10766e+002    8.13679e+002    6.99929e+002    5.99591e+002    2.14088e+002    1.00337e+002    1.38254e+002    1.13751e+002    3.13030e-001
    4.12781e+002    8.13782e+002    6.99901e+002    5.99850e+002    2.13932e+002    1.00051e+002    1.38011e+002    1.13881e+002    3.15036e-001
    4.14859e+002    8.13884e+002    6.99910e+002    6.00025e+002    2.13859e+002    9.98848e+001    1.37876e+002    1.13974e+002    3.17043e-001
    4.16875e+002    8.14055e+002    6.99892e+002    6.00247e+002    2.13808e+002    9.96446e+001    1.37699e+002    1.14163e+002    3.19050e-001
    4.18953e+002    8.14142e+002    7.00012e+002    6.00432e+002    2.13710e+002    9.95798e+001    1.37623e+002    1.14130e+002    3.21056e-001
    4.20969e+002    8.14260e+002    6.99938e+002    6.00681e+002    2.13579e+002    9.92565e+001    1.37364e+002    1.14322e+002    3.23063e-001
    4.23062e+002    8.14346e+002    6.99919e+002    6.00857e+002    2.13489e+002    9.90626e+001    1.37205e+002    1.14427e+002    3.25069e-001
    4.25187e+002    8.14483e+002    6.99910e+002    6.01023e+002    2.13459e+002    9.88871e+001    1.37078e+002    1.14572e+002    3.26073e-001
    4.27266e+002    8.14608e+002    6.99882e+002    6.01189e+002    2.13419e+002    9.86931e+001    1.36935e+002    1.14725e+002    3.28079e-001
    4.29281e+002    8.14724e+002    6.99892e+002    6.01365e+002    2.13360e+002    9.85269e+001    1.36804e+002    1.14833e+002    3.30086e-001
    4.31359e+002    8.14802e+002    6.99929e+002    6.01605e+002    2.13197e+002    9.83235e+001    1.36615e+002    1.14873e+002    3.32093e-001
    4.33391e+002    8.14906e+002    6.99910e+002    6.01762e+002    2.13144e+002    9.81482e+001    1.36480e+002    1.14996e+002    3.34099e-001
    4.35453e+002    8.14965e+002    7.00002e+002    6.02021e+002    2.12944e+002    9.79817e+001    1.36302e+002    1.14962e+002    3.35102e-001
    4.37484e+002    8.15038e+002    6.99947e+002    6.02122e+002    2.12915e+002    9.78247e+001    1.36188e+002    1.15091e+002    3.37109e-001
    4.39562e+002    8.15134e+002    6.99901e+002    6.02298e+002    2.12836e+002    9.76032e+001    1.36014e+002    1.15233e+002    3.39116e-001
    4.41578e+002    8.15312e+002    6.99966e+002    6.02510e+002    2.12802e+002    9.74553e+001    1.35904e+002    1.15347e+002    3.40119e-001
    4.43703e+002    8.15421e+002    6.99929e+002    6.02704e+002    2.12717e+002    9.72243e+001    1.35722e+002    1.15492e+002    3.42126e-001
    4.45781e+002    8.15531e+002    6.99919e+002    6.02871e+002    2.12660e+002    9.70489e+001    1.35586e+002    1.15611e+002    3.44132e-001
    4.47859e+002    8.15587e+002    6.99938e+002    6.03028e+002    2.12559e+002    9.69103e+001    1.35460e+002    1.15649e+002    3.46139e-001
    4.49875e+002    8.15741e+002    6.99910e+002    6.03231e+002    2.12510e+002    9.66794e+001    1.35290e+002    1.15831e+002    3.48145e-001
    4.51891e+002    8.15799e+002    6.99892e+002    6.03369e+002    2.12430e+002    9.65224e+001    1.35158e+002    1.15907e+002    3.49149e-001
    4.53953e+002    8.15872e+002    6.99882e+002    6.03508e+002    2.12365e+002    9.63746e+001    1.35038e+002    1.15990e+002    3.51155e-001
    4.55969e+002    8.15901e+002    6.99892e+002    6.03720e+002    2.12181e+002    9.61713e+001    1.34841e+002    1.16009e+002    3.53162e-001
    4.57984e+002    8.15980e+002    6.99938e+002    6.03868e+002    2.12111e+002    9.60696e+001    1.34750e+002    1.16042e+002    3.55169e-001
    4.60047e+002    8.16069e+002    6.99956e+002    6.04090e+002    2.11979e+002    9.58665e+001    1.34571e+002    1.16112e+002    3.57175e-001
    4.62062e+002    8.16148e+002    6.99910e+002    6.04164e+002    2.11984e+002    9.57464e+001    1.34492e+002    1.16237e+002    3.58178e-001
    4.64187e+002    8.16285e+002    6.99956e+002    6.04376e+002    2.11909e+002    9.55801e+001    1.34356e+002    1.16328e+002    3.60185e-001
    4.66266e+002    8.16453e+002    6.99901e+002    6.04506e+002    2.11947e+002    9.53954e+001    1.34246e+002    1.16552e+002    3.62192e-001
    4.68391e+002    8.16581e+002    6.99956e+002    6.04663e+002    2.11918e+002    9.52938e+001    1.34169e+002    1.16624e+002    3.64198e-001
    4.70469e+002    8.16640e+002    6.99882e+002    6.04903e+002    2.11737e+002    9.49798e+001    1.33899e+002    1.16757e+002    3.66205e-001
    4.72484e+002    8.16814e+002    6.99901e+002    6.04958e+002    2.11856e+002    9.49428e+001    1.33914e+002    1.16913e+002    3.67208e-001
    4.74562e+002    8.16881e+002    6.99901e+002    6.05097e+002    2.11785e+002    9.48042e+001    1.33798e+002    1.16980e+002    3.69215e-001
    4.76578e+002    8.16970e+002    6.99919e+002    6.05282e+002    2.11688e+002    9.46379e+001    1.33655e+002    1.17050e+002    3.71221e-001
    4.78672e+002    8.17018e+002    6.99873e+002    6.05439e+002    2.11580e+002    9.44348e+001    1.33483e+002    1.17145e+002    3.73228e-001
    4.80687e+002    8.17168e+002    6.99901e+002    6.05586e+002    2.11581e+002    9.43147e+001    1.33404e+002    1.17267e+002    3.75235e-001
    4.82766e+002    8.17240e+002    6.99910e+002    6.05799e+002    2.11441e+002    9.41114e+001    1.33221e+002    1.17330e+002    3.77241e-001
    4.84781e+002    8.17293e+002    6.99975e+002    6.05956e+002    2.11338e+002    9.40189e+001    1.33125e+002    1.17319e+002    3.78244e-001
    4.86859e+002    8.17386e+002    6.99929e+002    6.06094e+002    2.11292e+002    9.38342e+001    1.32987e+002    1.17457e+002    3.80251e-001
    4.88891e+002    8.17583e+002    6.99938e+002    6.06196e+002    2.11387e+002    9.37418e+001    1.32957e+002    1.17645e+002    3.82258e-001
    4.90953e+002    8.17650e+002    6.99846e+002    6.06298e+002    2.11352e+002    9.35480e+001    1.32816e+002    1.17804e+002    3.84264e-001
    4.92984e+002    8.17779e+002    6.99882e+002    6.06473e+002    2.11306e+002    9.34094e+001    1.32708e+002    1.17897e+002    3.85268e-001
    4.95062e+002    8.17750e+002    6.99938e+002    6.06602e+002    2.11147e+002    9.33354e+001    1.32606e+002    1.17812e+002    3.87274e-001
    4.97187e+002    8.17908e+002    6.99864e+002    6.06796e+002    2.11112e+002    9.30677e+001    1.32416e+002    1.18044e+002    3.88277e-001
    4.99281e+002    8.17926e+002    7.00002e+002    6.06981e+002    2.10945e+002    9.30212e+001    1.32329e+002    1.17923e+002    3.90284e-001
    5.01359e+002    8.17997e+002    6.99864e+002    6.07101e+002    2.10895e+002    9.27628e+001    1.32140e+002    1.18133e+002    3.91287e-001
    5.03375e+002    8.18074e+002    6.99947e+002    6.07249e+002    2.10825e+002    9.26980e+001    1.32074e+002    1.18127e+002    3.93294e-001
    5.05453e+002    8.18192e+002    6.99892e+002    6.07378e+002    2.10813e+002    9.25134e+001    1.31947e+002    1.18300e+002    3.94297e-001
    5.07484e+002    8.18296e+002    6.99938e+002    6.07517e+002    2.10779e+002    9.24209e+001    1.31874e+002    1.18358e+002    3.96304e-001
    5.09547e+002    8.18401e+002    6.99892e+002    6.07702e+002    2.10699e+002    9.21900e+001    1.31693e+002    1.18509e+002    3.97307e-001
    5.11578e+002    8.18522e+002    6.99947e+002    6.07831e+002    2.10691e+002    9.21161e+001    1.31641e+002    1.18574e+002    3.99314e-001
    5.13656e+002    8.18633e+002    6.99882e+002    6.07933e+002    2.10700e+002    9.19498e+001    1.31533e+002    1.18750e+002    4.01320e-001
    5.15672e+002    8.18708e+002    6.99901e+002    6.08062e+002    2.10646e+002    9.18390e+001    1.31441e+002    1.18807e+002    4.02324e-001
    5.17766e+002    8.18725e+002    6.99947e+002    6.08200e+002    2.10524e+002    9.17466e+001    1.31339e+002    1.18778e+002    4.04330e-001
    5.19891e+002    8.18842e+002    6.99966e+002    6.08339e+002    2.10503e+002    9.16265e+001    1.31252e+002    1.18877e+002    4.06337e-001
    5.21969e+002    8.18958e+002    6.99919e+002    6.08441e+002    2.10517e+002    9.14788e+001    1.31158e+002    1.19039e+002    4.07340e-001
    5.24000e+002    8.19042e+002    6.99929e+002    6.08598e+002    2.10444e+002    9.13309e+001    1.31035e+002    1.19113e+002    4.09347e-001
    5.26062e+002    8.19099e+002    6.99892e+002    6.08736e+002    2.10363e+002    9.11555e+001    1.30891e+002    1.19207e+002    4.11353e-001
    5.28187e+002    8.19186e+002    6.99855e+002    6.08847e+002    2.10339e+002    9.10077e+001    1.30785e+002    1.19331e+002    4.13360e-001
    5.30281e+002    8.19211e+002    6.99892e+002    6.08976e+002    2.10235e+002    9.09153e+001    1.30689e+002    1.19320e+002    4.15367e-001
    5.32359e+002    8.19306e+002    6.99901e+002    6.09069e+002    2.10237e+002    9.08322e+001    1.30634e+002    1.19405e+002    4.17373e-001
    5.34391e+002    8.19408e+002    6.99956e+002    6.09217e+002    2.10192e+002    9.07397e+001    1.30557e+002    1.19452e+002    4.19380e-001
    5.36469e+002    8.19573e+002    6.99929e+002    6.09337e+002    2.10237e+002    9.05919e+001    1.30473e+002    1.19645e+002    4.21386e-001
    5.38484e+002    8.19674e+002    6.99846e+002    6.09429e+002    2.10245e+002    9.04165e+001    1.30359e+002    1.19829e+002    4.23393e-001
    5.40594e+002    8.19692e+002    6.99919e+002    6.09549e+002    2.10142e+002    9.03702e+001    1.30294e+002    1.19772e+002    4.25400e-001
    5.42672e+002    8.19794e+002    6.99910e+002    6.09669e+002    2.10125e+002    9.02410e+001    1.30202e+002    1.19884e+002    4.27406e-001
    5.44687e+002    8.19863e+002    6.99984e+002    6.09845e+002    2.10018e+002    9.01392e+001    1.30099e+002    1.19879e+002    4.29413e-001
    5.46766e+002    8.19967e+002    6.99901e+002    6.09919e+002    2.10048e+002    8.99823e+001    1.30004e+002    1.20066e+002    4.31419e-001
    5.48781e+002    8.20025e+002    6.99975e+002    6.10057e+002    2.09967e+002    8.99176e+001    1.29934e+002    1.20050e+002    4.33426e-001
    5.50844e+002    8.20143e+002    6.99864e+002    6.10131e+002    2.10012e+002    8.97330e+001    1.29826e+002    1.20279e+002    4.35433e-001
    5.52875e+002    8.20209e+002    6.99901e+002    6.10242e+002    2.09967e+002    8.96590e+001    1.29762e+002    1.20308e+002    4.37439e-001
    5.54875e+002    8.20308e+002    6.99938e+002    6.10353e+002    2.09955e+002    8.95850e+001    1.29708e+002    1.20370e+002    4.39446e-001
    5.56953e+002    8.20417e+002    6.99901e+002    6.10464e+002    2.09953e+002    8.94373e+001    1.29609e+002    1.20516e+002    4.41452e-001
    5.58984e+002    8.20507e+002    6.99855e+002    6.10602e+002    2.09904e+002    8.92526e+001    1.29470e+002    1.20652e+002    4.42456e-001
    5.61062e+002    8.20592e+002    6.99929e+002    6.10768e+002    2.09824e+002    8.91601e+001    1.29381e+002    1.20664e+002    4.45466e-001
    5.63078e+002    8.20700e+002    6.99966e+002    6.10870e+002    2.09830e+002    8.90955e+001    1.29340e+002    1.20734e+002    4.46469e-001
    5.65156e+002    8.20752e+002    6.99855e+002    6.10981e+002    2.09771e+002    8.88739e+001    1.29173e+002    1.20897e+002    4.48475e-001
    5.67172e+002    8.20837e+002    6.99827e+002    6.10990e+002    2.09847e+002    8.88370e+001    1.29173e+002    1.21010e+002    4.50482e-001
    5.69250e+002    8.20939e+002    6.99772e+002    6.11203e+002    2.09736e+002    8.85692e+001    1.28958e+002    1.21167e+002    4.52489e-001
    5.71281e+002    8.20995e+002    6.99901e+002    6.11175e+002    2.09820e+002    8.87260e+001    1.29091e+002    1.21094e+002    4.54495e-001
    5.73281e+002    8.21042e+002    6.99892e+002    6.11369e+002    2.09673e+002    8.85228e+001    1.28906e+002    1.21150e+002    4.56502e-001
    5.75359e+002    8.21164e+002    6.99910e+002    6.11471e+002    2.09693e+002    8.84396e+001    1.28857e+002    1.21253e+002    4.58508e-001
    5.77484e+002    8.21235e+002    6.99827e+002    6.11544e+002    2.09691e+002    8.82828e+001    1.28752e+002    1.21408e+002    4.60515e-001
    5.79547e+002    8.21265e+002    6.99947e+002    6.11711e+002    2.09554e+002    8.82364e+001    1.28676e+002    1.21318e+002    4.61518e-001
    5.81578e+002    8.21332e+002    6.99882e+002    6.11822e+002    2.09511e+002    8.80609e+001    1.28544e+002    1.21450e+002    4.63525e-001
    5.83656e+002    8.21489e+002    6.99864e+002    6.11932e+002    2.09557e+002    8.79317e+001    1.28473e+002    1.21625e+002    4.64528e-001
    5.85687e+002    8.21597e+002    6.99910e+002    6.11969e+002    2.09627e+002    8.79408e+001    1.28503e+002    1.21687e+002    4.66535e-001
    5.87766e+002    8.21611e+002    7.00030e+002    6.12126e+002    2.09485e+002    8.79037e+001    1.28431e+002    1.21581e+002    4.68542e-001
    5.89781e+002    8.21746e+002    6.99846e+002    6.12283e+002    2.09463e+002    8.75622e+001    1.28196e+002    1.21901e+002    4.70548e-001
    5.91875e+002    8.21899e+002    6.99836e+002    6.12320e+002    2.09579e+002    8.75160e+001    1.28204e+002    1.22063e+002    4.72555e-001
    5.93953e+002    8.21885e+002    6.99938e+002    6.12450e+002    2.09435e+002    8.74881e+001    1.28137e+002    1.21947e+002    4.74561e-001
    5.95969e+002    8.21996e+002    6.99938e+002    6.12542e+002    2.09454e+002    8.73957e+001    1.28082e+002    1.22058e+002    4.76568e-001
    5.98094e+002    8.22010e+002    6.99929e+002    6.12579e+002    2.09431e+002    8.73496e+001    1.28044e+002    1.22082e+002    4.78575e-001
    6.00172e+002    8.22044e+002    6.99938e+002    6.12690e+002    2.09354e+002    8.72479e+001    1.27950e+002    1.22106e+002    4.79578e-001
    6.02203e+002    8.22152e+002    6.99901e+002    6.12792e+002    2.09361e+002    8.71094e+001    1.27860e+002    1.22251e+002    4.81584e-001
    6.04281e+002    8.22224e+002    6.99882e+002    6.12902e+002    2.09321e+002    8.69802e+001    1.27761e+002    1.22341e+002    4.83591e-001
    6.06281e+002    8.22331e+002    6.99993e+002    6.12921e+002    2.09410e+002    8.70724e+001    1.27852e+002    1.22338e+002    4.85598e-001
    6.08359e+002    8.22445e+002    6.99919e+002    6.13078e+002    2.09367e+002    8.68416e+001    1.27683e+002    1.22525e+002    4.87604e-001
    6.10484e+002    8.22483e+002    6.99901e+002    6.13216e+002    2.09267e+002    8.66845e+001    1.27545e+002    1.22582e+002    4.89611e-001
    6.12562e+002    8.22508e+002    6.99910e+002    6.13290e+002    2.09218e+002    8.66199e+001    1.27486e+002    1.22598e+002    4.91617e-001
    6.14578e+002    8.22665e+002    6.99882e+002    6.13327e+002    2.09338e+002    8.65553e+001    1.27483e+002    1.22783e+002    4.93624e-001
    6.16594e+002    8.22743e+002    6.99855e+002    6.13457e+002    2.09286e+002    8.63983e+001    1.27361e+002    1.22888e+002    4.95631e-001
    6.18672e+002    8.22822e+002    6.99864e+002    6.13503e+002    2.09319e+002    8.63613e+001    1.27347e+002    1.22958e+002    4.97637e-001
    6.20766e+002    8.22855e+002    6.99901e+002    6.13641e+002    2.09214e+002    8.62596e+001    1.27244e+002    1.22954e+002    4.99644e-001
    6.22781e+002    8.22938e+002    6.99966e+002    6.13752e+002    2.09186e+002    8.62134e+001    1.27204e+002    1.22973e+002    5.00647e-001
    6.24875e+002    8.23045e+002    6.99855e+002    6.13780e+002    2.09265e+002    8.60750e+001    1.27138e+002    1.23190e+002    5.02654e-001
    6.26953e+002    8.23088e+002    6.99929e+002    6.13882e+002    2.09207e+002    8.60471e+001    1.27100e+002    1.23160e+002    5.04660e-001
    6.28984e+002    8.23123e+002    6.99947e+002    6.14020e+002    2.09103e+002    8.59270e+001    1.26986e+002    1.23176e+002    5.05664e-001
    6.31094e+002    8.23398e+002    6.99919e+002    6.14057e+002    2.09341e+002    8.58625e+001    1.27022e+002    1.23478e+002    5.07670e-001
    6.33172e+002    8.23439e+002    6.99873e+002    6.14112e+002    2.09326e+002    8.57609e+001    1.26949e+002    1.23565e+002    5.09677e-001
