            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    3.87313e+002    7.86288e+002    6.99887e+002    5.90954e+002    1.95333e+002    1.08933e+002    1.37733e+002    8.64007e+001    2.99473e-001
    3.89406e+002    7.86263e+002    6.99961e+002    5.91231e+002    1.95032e+002    1.08729e+002    1.37497e+002    8.63022e+001    3.00478e-001
    3.91469e+002    7.86351e+002    6.99924e+002    5.91509e+002    1.94843e+002    1.08415e+002    1.37225e+002    8.64273e+001    3.02488e-001
    3.93500e+002    7.86320e+002    6.99906e+002    5.91804e+002    1.94516e+002    1.08101e+002    1.36906e+002    8.64147e+001    3.04498e-001
    3.95609e+002    7.86336e+002    6.99896e+002    5.92091e+002    1.94246e+002    1.07806e+002    1.36619e+002    8.64400e+001    3.06508e-001
    3.97719e+002    7.86371e+002    6.99961e+002    5.92331e+002    1.94040e+002    1.07630e+002    1.36434e+002    8.64102e+001    3.07513e-001
    3.99797e+002    7.86458e+002    6.99915e+002    5.92682e+002    1.93776e+002    1.07233e+002    1.36081e+002    8.65430e+001    3.09523e-001
    4.01781e+002    7.86503e+002    6.99979e+002    5.92996e+002    1.93507e+002    1.06984e+002    1.35825e+002    8.65235e+001    3.11533e-001
    4.03797e+002    7.86516e+002    6.99952e+002    5.93208e+002    1.93308e+002    1.06743e+002    1.35598e+002    8.65647e+001    3.13543e-001
    4.05813e+002    7.86563e+002    6.99998e+002    5.93522e+002    1.93040e+002    1.06475e+002    1.35330e+002    8.65649e+001    3.15553e-001
    4.07891e+002    7.86566e+002    7.00007e+002    5.93753e+002    1.92813e+002    1.06254e+002    1.35107e+002    8.65590e+001    3.17562e-001
    4.09906e+002    7.86618e+002    6.99906e+002    5.94040e+002    1.92579e+002    1.05866e+002    1.34770e+002    8.67130e+001    3.19572e-001
    4.12016e+002    7.86575e+002    6.99989e+002    5.94298e+002    1.92277e+002    1.05690e+002    1.34553e+002    8.65866e+001    3.21582e-001
    4.14078e+002    7.86611e+002    6.99878e+002    5.94622e+002    1.91990e+002    1.05256e+002    1.34167e+002    8.67334e+001    3.23592e-001
    4.16094e+002    7.86647e+002    6.99952e+002    5.94926e+002    1.91720e+002    1.05025e+002    1.33924e+002    8.66950e+001    3.25602e-001
    4.18109e+002    7.86669e+002    6.99878e+002    5.95148e+002    1.91521e+002    1.04730e+002    1.33660e+002    8.67909e+001    3.27612e-001
    4.20172e+002    7.86649e+002    6.99859e+002    5.95361e+002    1.91289e+002    1.04499e+002    1.33429e+002    8.67897e+001    3.29622e-001
    4.22188e+002    7.86649e+002    6.99998e+002    5.95684e+002    1.90965e+002    1.04314e+002    1.33198e+002    8.66510e+001    3.30627e-001
    4.24203e+002    7.86681e+002    6.99970e+002    5.95915e+002    1.90766e+002    1.04055e+002    1.32959e+002    8.67110e+001    3.32637e-001
    4.26313e+002    7.86716e+002    7.00044e+002    5.96173e+002    1.90543e+002    1.03870e+002    1.32761e+002    8.66722e+001    3.34646e-001
    4.28391e+002    7.86692e+002    6.99933e+002    5.96441e+002    1.90250e+002    1.03492e+002    1.32411e+002    8.67583e+001    3.36656e-001
    4.30406e+002    7.86706e+002    6.99915e+002    5.96765e+002    1.89942e+002    1.03150e+002    1.32081e+002    8.67915e+001    3.38666e-001
    4.32469e+002    7.86705e+002    6.99942e+002    5.96996e+002    1.89709e+002    1.02947e+002    1.31868e+002    8.67621e+001    3.40676e-001
    4.34484e+002    7.86743e+002    6.99952e+002    5.97227e+002    1.89516e+002    1.02725e+002    1.31656e+002    8.67913e+001    3.41681e-001
    4.36609e+002    7.86760e+002    6.99924e+002    5.97504e+002    1.89256e+002    1.02420e+002    1.31366e+002    8.68361e+001    3.43691e-001
    4.38719e+002    7.86852e+002    6.99859e+002    5.97836e+002    1.89016e+002    1.02023e+002    1.31021e+002    8.69923e+001    3.45701e-001
    4.40797e+002    7.86847e+002    6.99924e+002    5.98012e+002    1.88835e+002    1.01912e+002    1.30887e+002    8.69227e+001    3.48716e-001
    4.42813e+002    7.86777e+002    6.99998e+002    5.98289e+002    1.88488e+002    1.01709e+002    1.30635e+002    8.67788e+001    3.49721e-001
    4.44891e+002    7.86790e+002    6.99924e+002    5.98575e+002    1.88215e+002    1.01349e+002    1.30304e+002    8.68663e+001    3.52735e-001
    4.46906e+002    7.86827e+002    6.99869e+002    5.98815e+002    1.88012e+002    1.01053e+002    1.30040e+002    8.69586e+001    3.53740e-001
    4.48984e+002    7.86817e+002    6.99915e+002    5.99065e+002    1.87752e+002    1.00850e+002    1.29817e+002    8.69020e+001    3.55750e-001
    4.51000e+002    7.86773e+002    6.99942e+002    5.99342e+002    1.87432e+002    1.00601e+002    1.29544e+002    8.68310e+001    3.57760e-001
    4.53078e+002    7.86786e+002    6.99933e+002    5.99554e+002    1.87231e+002    1.00379e+002    1.29330e+002    8.68524e+001    3.59770e-001
    4.55094e+002    7.86838e+002    6.99859e+002    5.99813e+002    1.87025e+002    1.00046e+002    1.29039e+002    8.69788e+001    3.61780e-001
    4.57109e+002    7.86811e+002    6.99915e+002    5.99998e+002    1.86813e+002    9.99170e+001    1.28882e+002    8.68961e+001    3.62785e-001
    4.59172e+002    7.86783e+002    6.99915e+002    6.00312e+002    1.86471e+002    9.96030e+001    1.28559e+002    8.68679e+001    3.64795e-001
    4.61203e+002    7.86810e+002    6.99924e+002    6.00570e+002    1.86239e+002    9.93535e+001    1.28315e+002    8.68856e+001    3.65800e-001
    4.63313e+002    7.86800e+002    6.99896e+002    6.00764e+002    1.86036e+002    9.91318e+001    1.28100e+002    8.69040e+001    3.67810e-001
    4.65375e+002    7.86844e+002    6.99869e+002    6.01069e+002    1.85775e+002    9.87993e+001    1.27791e+002    8.69754e+001    3.69820e-001
    4.67391e+002    7.86770e+002    6.99896e+002    6.01245e+002    1.85526e+002    9.86515e+001    1.27610e+002    8.68742e+001    3.71829e-001
    4.69406e+002    7.86781e+002    6.99952e+002    6.01513e+002    1.85268e+002    9.84390e+001    1.27382e+002    8.68294e+001    3.72834e-001
    4.71469e+002    7.86768e+002    6.99924e+002    6.01781e+002    1.84987e+002    9.81434e+001    1.27091e+002    8.68439e+001    3.74844e-001
    4.73500e+002    7.86773e+002    6.99998e+002    6.01984e+002    1.84789e+002    9.80140e+001    1.26939e+002    8.67749e+001    3.76854e-001
    4.75578e+002    7.86702e+002    6.99961e+002    6.02224e+002    1.84478e+002    9.77369e+001    1.26651e+002    8.67415e+001    3.77859e-001
    4.77609e+002    7.86764e+002    6.99896e+002    6.02427e+002    1.84336e+002    9.74691e+001    1.26425e+002    8.68674e+001    3.79869e-001
    4.79672e+002    7.86667e+002    6.99970e+002    6.02649e+002    1.84018e+002    9.73212e+001    1.26220e+002    8.66969e+001    3.80874e-001
    4.81688e+002    7.86673e+002    6.99859e+002    6.02908e+002    1.83765e+002    9.69519e+001    1.25890e+002    8.68134e+001    3.82884e-001
    4.83703e+002    7.86587e+002    6.99989e+002    6.03055e+002    1.83531e+002    9.69332e+001    1.25799e+002    8.65981e+001    3.84894e-001
    4.85813e+002    7.86613e+002    6.99998e+002    6.03332e+002    1.83280e+002    9.66653e+001    1.25537e+002    8.66151e+001    3.86904e-001
    4.87875e+002    7.86633e+002    6.99906e+002    6.03434e+002    1.83199e+002    9.64715e+001    1.25381e+002    8.67278e+001    3.87909e-001
    4.89906e+002    7.86620e+002    6.99906e+002    6.03739e+002    1.82881e+002    9.61667e+001    1.25072e+002    8.67147e+001    3.89918e-001
    4.91984e+002    7.86574e+002    6.99961e+002    6.03970e+002    1.82604e+002    9.59910e+001    1.24862e+002    8.66132e+001    3.90923e-001
    4.94000e+002    7.86614e+002    6.99961e+002    6.04155e+002    1.82459e+002    9.58063e+001    1.24691e+002    8.66531e+001    3.92933e-001
    4.96078e+002    7.86565e+002    6.99915e+002    6.04339e+002    1.82226e+002    9.55755e+001    1.24459e+002    8.66504e+001    3.93938e-001
    4.98109e+002    7.86572e+002    6.99813e+002    6.04552e+002    1.82020e+002    9.52615e+001    1.24181e+002    8.67585e+001    3.95948e-001
    5.00172e+002    7.86520e+002    6.99998e+002    6.04783e+002    1.81737e+002    9.52150e+001    1.24056e+002    8.65222e+001    3.97958e-001
    5.02188e+002    7.86534e+002    6.99887e+002    6.05041e+002    1.81493e+002    9.48457e+001    1.23728e+002    8.66469e+001    3.98963e-001
    5.04281e+002    7.86555e+002    6.99887e+002    6.05198e+002    1.81357e+002    9.46888e+001    1.23578e+002    8.66679e+001    4.00973e-001
    5.06297e+002    7.86497e+002    6.99887e+002    6.05374e+002    1.81124e+002    9.45132e+001    1.23383e+002    8.66103e+001    4.01978e-001
    5.08313e+002    7.86536e+002    6.99878e+002    6.05577e+002    1.80959e+002    9.43007e+001    1.23187e+002    8.66582e+001    4.03988e-001
    5.10375e+002    7.86546e+002    7.00016e+002    6.05799e+002    1.80748e+002    9.42174e+001    1.23061e+002    8.65301e+001    4.05998e-001
    5.12406e+002    7.86630e+002    6.99896e+002    6.05974e+002    1.80656e+002    9.39220e+001    1.22833e+002    8.67339e+001    4.08007e-001
    5.14484e+002    7.86556e+002    6.99952e+002    6.06214e+002    1.80342e+002    9.37372e+001    1.22605e+002    8.66048e+001    4.10017e-001
    5.16500e+002    7.86578e+002    6.99924e+002    6.06464e+002    1.80114e+002    9.34601e+001    1.22345e+002    8.66537e+001    4.12027e-001
    5.18609e+002    7.86582e+002    6.99915e+002    6.06630e+002    1.79952e+002    9.32846e+001    1.22174e+002    8.66675e+001    4.14037e-001
    5.20672e+002    7.86622e+002    6.99887e+002    6.06843e+002    1.79780e+002    9.30445e+001    1.21956e+002    8.67350e+001    4.16047e-001
    5.22703e+002    7.86473e+002    6.99998e+002    6.07046e+002    1.79427e+002    9.29519e+001    1.21777e+002    8.64750e+001    4.18057e-001
    5.24781e+002    7.86499e+002    6.99979e+002    6.07258e+002    1.79240e+002    9.27210e+001    1.21561e+002    8.65194e+001    4.20067e-001
    5.26813e+002    7.86481e+002    6.99887e+002    6.07443e+002    1.79037e+002    9.24441e+001    1.21309e+002    8.65934e+001    4.22077e-001
    5.28922e+002    7.86458e+002    7.00007e+002    6.07646e+002    1.78811e+002    9.23607e+001    1.21178e+002    8.64507e+001    4.24087e-001
    5.31000e+002    7.86390e+002    6.99989e+002    6.07933e+002    1.78457e+002    9.20559e+001    1.20856e+002    8.64013e+001    4.25091e-001
    5.33109e+002    7.86438e+002    6.99887e+002    6.08062e+002    1.78377e+002    9.18252e+001    1.20676e+002    8.65514e+001    4.27101e-001
    5.35219e+002    7.86389e+002    6.99924e+002    6.08274e+002    1.78115e+002    9.16496e+001    1.20471e+002    8.64650e+001    4.29111e-001
    5.37297e+002    7.86387e+002    6.99952e+002    6.08468e+002    1.77919e+002    9.14832e+001    1.20295e+002    8.64357e+001    4.31121e-001
    5.39313e+002    7.86375e+002    6.99906e+002    6.08672e+002    1.77704e+002    9.12338e+001    1.20057e+002    8.64700e+001    4.33131e-001
    5.41438e+002    7.86354e+002    6.99924e+002    6.08893e+002    1.77460e+002    9.10307e+001    1.19841e+002    8.64297e+001    4.35141e-001
    5.43516e+002    7.86315e+002    6.99896e+002    6.09069e+002    1.77246e+002    9.08275e+001    1.19634e+002    8.64187e+001    4.36146e-001
    5.45578e+002    7.86240e+002    6.99915e+002    6.09235e+002    1.77005e+002    9.06796e+001    1.19455e+002    8.63254e+001    4.38156e-001
    5.47594e+002    7.86208e+002    6.99998e+002    6.09457e+002    1.76751e+002    9.05410e+001    1.19278e+002    8.62103e+001    4.40166e-001
    5.49609e+002    7.86280e+002    6.99924e+002    6.09669e+002    1.76610e+002    9.02547e+001    1.19040e+002    8.63557e+001    4.42176e-001
    5.51672e+002    7.86226e+002    6.99961e+002    6.09836e+002    1.76391e+002    9.01253e+001    1.18880e+002    8.62655e+001    4.44185e-001
    5.53703e+002    7.86132e+002    6.99979e+002    6.10020e+002    1.76112e+002    8.99590e+001    1.18677e+002    8.61530e+001    4.46195e-001
    5.55813e+002    7.86170e+002    6.99961e+002    6.10187e+002    1.75983e+002    8.97743e+001    1.18511e+002    8.62088e+001    4.48205e-001
    5.57875e+002    7.86218e+002    6.99832e+002    6.10482e+002    1.75736e+002    8.93496e+001    1.18145e+002    8.63864e+001    4.50215e-001
    5.59891e+002    7.86112e+002    6.99942e+002    6.10612e+002    1.75500e+002    8.93310e+001    1.18054e+002    8.61692e+001    4.51220e-001
    5.62016e+002    7.86072e+002    6.99915e+002    6.10796e+002    1.75276e+002    8.91185e+001    1.17838e+002    8.61574e+001    4.53230e-001
    5.64078e+002    7.86055e+002    6.99942e+002    6.11036e+002    1.75019e+002    8.89061e+001    1.17610e+002    8.61129e+001    4.55240e-001
    5.66109e+002    7.86020e+002    6.99970e+002    6.11193e+002    1.74826e+002    8.87766e+001    1.17460e+002    8.60496e+001    4.57250e-001
    5.68188e+002    7.86061e+002    6.99896e+002    6.11314e+002    1.74747e+002    8.85828e+001    1.17304e+002    8.61645e+001    4.59260e-001
    5.70203e+002    7.85993e+002    6.99887e+002    6.11572e+002    1.74421e+002    8.83149e+001    1.17017e+002    8.61064e+001    4.61269e-001
    5.72313e+002    7.86002e+002    6.99933e+002    6.11665e+002    1.74337e+002    8.82687e+001    1.16958e+002    8.60688e+001    4.63279e-001
    5.74313e+002    7.85919e+002    6.99970e+002    6.11868e+002    1.74051e+002    8.81023e+001    1.16752e+002    8.59489e+001    4.64284e-001
    5.76422e+002    7.85928e+002    6.99887e+002    6.12117e+002    1.73811e+002    8.77700e+001    1.16450e+002    8.60413e+001    4.66294e-001
    5.78500e+002    7.85872e+002    6.99850e+002    6.12283e+002    1.73589e+002    8.75667e+001    1.16241e+002    8.60223e+001    4.68304e-001
    5.80578e+002    7.85950e+002    6.99906e+002    6.12487e+002    1.73464e+002    8.74188e+001    1.16100e+002    8.60448e+001    4.70314e-001
    5.82609e+002    7.85823e+002    6.99979e+002    6.12662e+002    1.73161e+002    8.73172e+001    1.15932e+002    8.58434e+001    4.72324e-001
    5.84688e+002    7.85801e+002    6.99970e+002    6.12856e+002    1.72945e+002    8.71140e+001    1.15724e+002    8.58308e+001    4.74334e-001
    5.86703e+002    7.85770e+002    6.99896e+002    6.12976e+002    1.72794e+002    8.69200e+001    1.15545e+002    8.58738e+001    4.76344e-001
    5.88813e+002    7.85760e+002    6.99915e+002    6.13189e+002    1.72571e+002    8.67261e+001    1.15341e+002    8.58449e+001    4.78353e-001
    5.90875e+002    7.85714e+002    6.99924e+002    6.13336e+002    1.72377e+002    8.65875e+001    1.15184e+002    8.57899e+001    4.80363e-001
    5.92906e+002    7.85656e+002    6.99869e+002    6.13540e+002    1.72116e+002    8.63289e+001    1.14925e+002    8.57876e+001    4.81368e-001
    5.94906e+002    7.85613e+002    6.99896e+002    6.13743e+002    1.71870e+002    8.61533e+001    1.14725e+002    8.57164e+001    4.83378e-001
    5.96969e+002    7.85629e+002    6.99942e+002    6.13900e+002    1.71729e+002    8.60425e+001    1.14605e+002    8.56863e+001    4.85388e-001
    5.98984e+002    7.85571e+002    6.99942e+002    6.14039e+002    1.71533e+002    8.59039e+001    1.14447e+002    8.56287e+001    4.86393e-001
    6.01109e+002    7.85526e+002    6.99979e+002    6.14205e+002    1.71321e+002    8.57746e+001    1.14290e+002    8.55462e+001    4.88403e-001
    6.03188e+002    7.85557e+002    6.99942e+002    6.14390e+002    1.71167e+002    8.55529e+001    1.14091e+002    8.56140e+001    4.90413e-001
    6.05203e+002    7.85539e+002    6.99906e+002    6.14630e+002    1.70909e+002    8.52757e+001    1.13820e+002    8.56337e+001    4.91418e-001
    6.07313e+002    7.85502e+002    6.99952e+002    6.14713e+002    1.70789e+002    8.52387e+001    1.13756e+002    8.55508e+001    4.93428e-001
    6.09422e+002    7.85470e+002    6.99896e+002    6.14898e+002    1.70573e+002    8.49987e+001    1.13523e+002    8.55741e+001    4.95438e-001
    6.11500e+002    7.85445e+002    6.99970e+002    6.15101e+002    1.70344e+002    8.48693e+001    1.13361e+002    8.54748e+001    4.97447e-001
    6.13609e+002    7.85420e+002    6.99906e+002    6.15239e+002    1.70181e+002    8.46661e+001    1.13171e+002    8.55145e+001    4.98452e-001
    6.15719e+002    7.85423e+002    6.99887e+002    6.15480e+002    1.69944e+002    8.44075e+001    1.12920e+002    8.55362e+001    5.00462e-001
    6.17797e+002    7.85363e+002    6.99878e+002    6.15581e+002    1.69782e+002    8.42967e+001    1.12792e+002    8.54854e+001    5.02472e-001
    6.19906e+002    7.85318e+002    6.99998e+002    6.15794e+002    1.69524e+002    8.42041e+001    1.12644e+002    8.53201e+001    5.04482e-001
    6.21969e+002    7.85301e+002    6.99887e+002    6.15858e+002    1.69442e+002    8.40288e+001    1.12500e+002    8.54136e+001    5.06492e-001
    6.24000e+002    7.85231e+002    6.99989e+002    6.16098e+002    1.69132e+002    8.38901e+001    1.12304e+002    8.52423e+001    5.07497e-001
    6.26078e+002    7.85177e+002    6.99887e+002    6.16256e+002    1.68922e+002    8.36316e+001    1.12062e+002    8.52902e+001    5.09507e-001
    6.28094e+002    7.85173e+002    6.99942e+002    6.16385e+002    1.68788e+002    8.35577e+001    1.11968e+002    8.52304e+001    5.10512e-001
    6.30219e+002    7.85095e+002    6.99915e+002    6.16607e+002    1.68488e+002    8.33082e+001    1.11702e+002    8.51799e+001    5.13527e-001
    6.32281e+002    7.85060e+002    6.99942e+002    6.16764e+002    1.68296e+002    8.31789e+001    1.11551e+002    8.51171e+001    5.14531e-001
